latitude,longitude,geohash,timestamp,albedo_surface,categorical_freezing_rain_yes1_no0_surface,categorical_ice_pellets_yes1_no0_surface,categorical_rain_yes1_no0_surface,categorical_snow_yes1_no0_surface,convective_available_potential_energy_surface,convective_inhibition_surface,direct_evaporation_cease_soil_moisture_surface,downward_long_wave_rad_flux_surface,downward_short_wave_rad_flux_surface,drag_coefficient_surface,friction_velocity_surface,geopotential_height_lltw,geopotential_height_pblri,geopotential_height_surface,geopotential_height_zerodegc_isotherm,ice_cover_ice1_no_ice0_surface,land_cover_land1_sea0_surface,latent_heat_net_flux_surface,lightning_surface,maximumcomposite_radar_reflectivity_entire_atmosphere,mean_sea_level_pressure_nam_model_reduction_msl,missing_pblri,number_of_soil_layers_in_root_zone_surface,planetary_boundary_layer_height_surface,plant_canopy_surface_water_surface,precipitable_water_entire_atmosphere,pressure_maximum_wind,pressure_reduced_to_msl_msl,pressure_surface,pressure_tropopause,relative_humidity_zerodegc_isotherm,sensible_heat_net_flux_surface,snow_cover_surface,snow_depth_surface,soil_porosity_surface,soil_type_as_in_zobler_surface,surface_roughness_surface,surface_wind_gust_surface,temperature_surface,temperature_tropopause,total_cloud_cover_entire_atmosphere,transpiration_stress-onset_soil_moisture_surface,u-component_of_wind_maximum_wind,u-component_of_wind_pblri,u-component_of_wind_tropopause,upward_long_wave_rad_flux_surface,upward_short_wave_rad_flux_surface,v-component_of_wind_maximum_wind,v-component_of_wind_pblri,v-component_of_wind_tropopause,vegetation_surface,vegitation_type_as_in_sib_surface,visibility_surface,water_equiv_of_accum_snow_depth_surface,wilting_point_surface
41.430492,-142.07529,8z6gwypyj,1417401600000.0,6.0,0.0,0.0,0.3337012036753066,0.0,100.00920981613235,-0.08137957473632007,0.0,358.8972028586097,28.25259295648587,0.0,0.6983943532440993,1117.9158089684345,1239.5002714826987,0.0700225830078125,1159.4521112179543,0.0,0.0,264.49550192111786,1.4712694882984721e-09,13.206201385826525,101610.39626932895,25307.49266750991,0.0,2441.801791084382,0.0,9.858497997620955,22607.969299758857,101610.42546425418,101610.54510758101,23024.2846970361,87.55276497606746,90.09392964024657,0.0,0.0,0.0,0.0,1.5900002836133353e-05,19.017217076645867,287.56164454072245,215.60238972236152,100.0024385197888,0.0,-29.145179360495966,-18.142696691788473,-27.81156802757167,376.0074361069531,9.137706888871586,-26.831898721453292,-9.022738139388087,-24.76286519250277,0.0,0.0,24224.99817057157,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417402200000.0,6.0,0.0,0.0,0.3654625249087972,0.0,101.91436645522413,-0.017994802981432082,0.0,358.93496298918836,27.385479104018536,0.0,0.6955729442356993,1116.4166440337774,1238.099326379464,0.0700225830078125,1155.728634332151,0.0,0.0,258.4931019700307,1.5310512199880192e-09,13.652808531089311,101619.67629563187,25232.05665977069,0.0,2440.244428427942,0.0,9.844672767775258,22670.264074536557,101619.7066768273,101619.83118159208,22937.752013476857,88.24612769610336,88.69418392237104,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.978022149394736,287.5549705382773,215.567988118897,100.00253760356433,0.0,-29.5827678526835,-18.10095956500096,-28.17361575856886,375.96043622509876,8.582347782584698,-27.143429996386484,-9.018225479507635,-25.061292365333127,0.0,0.0,24224.97545812295,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417402800000.0,6.0,0.0,0.0,0.39686525500126607,0.0,103.79812731324031,0.04242366349260761,0.0,358.98175896317633,26.480102402761805,0.0,0.6927450841975843,1115.2215440499788,1237.1472800317406,0.0700225830078125,1152.3875953723207,0.0,0.0,252.65725929991206,1.5771424787715628e-09,14.062833881470507,101628.38756414418,25165.247171568386,0.0,2439.049865932197,0.0,9.835438617378674,22728.30698923696,101628.41885994493,101628.54711284119,22852.671727916866,88.91208994401718,87.32251749408444,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.938067658176333,287.5485122532645,215.52823235060896,100.00261399639892,0.0,-30.006774440104145,-18.0607763890983,-28.5259498771926,375.915280315264,8.045258997500062,-27.449119225843784,-9.011410453218014,-25.35352833896966,0.0,0.0,24224.95439167039,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417403400000.0,6.0,0.0,0.0,0.4278928734008231,0.0,105.65949636957208,0.09994482743474521,0.0,359.037242750082,25.539050465432666,0.0,0.6899125501971545,1114.321498786867,1236.6297550370334,0.0700225830078125,1149.4186350930297,0.0,0.0,246.98615883854302,1.6100908835653438e-09,14.437314397036978,101636.54513999235,25106.80198162771,0.0,2438.203691899363,0.0,9.830659338778261,22782.2063770884,101636.57708960002,101636.70802185367,22769.02832750425,89.55116131894074,85.97876267269109,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.897394171791813,287.5422661733908,215.48329814795414,100.00266860593015,0.0,-30.417231497485698,-18.022096379965294,-28.868506490713614,375.87193423490567,7.526195831880707,-27.748882669742876,-9.002390075193166,-25.63950464636576,0.0,0.0,24224.93492418192,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417404000000.0,6.0,0.0,0.0,0.45852885955557837,0.0,107.49747760361062,0.15463769159392682,0.0,359.1010663194141,24.564910904748142,0.0,0.6870771193018105,1113.7074980142706,1236.5323739928467,0.0700225830078125,1146.8113942488442,0.0,0.0,241.47798551370457,1.6304440532856022e-09,14.777287037855594,101644.16408830277,25056.458868673348,0.0,2437.691494631654,0.0,9.830198724321075,22832.070571319196,101644.19644178565,101644.32902915482,22686.80629938713,90.16385142000583,84.66275177549521,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.856042259042347,287.53622878636236,215.4333612413894,100.00270233979572,0.0,-30.814171399555956,-17.98486875348676,-29.201221706402624,375.83036384148045,7.024913583989649,-28.04263658800141,-8.991261360107028,-25.91915282047485,0.0,0.0,24224.917008625573,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417404600000.0,6.0,0.0,0.0,0.4887566929136419,0.0,109.31107499474707,0.20657125871909826,0.0,359.17288164068117,23.56027133342524,0.0,0.6842405685789523,1113.370531502018,1236.840759496685,0.0700225830078125,1144.5555135943298,0.0,0.0,236.13092425317777,1.6387496068485772e-09,15.083788763993226,101651.25947420191,25013.95561143,0.0,2437.4988624312846,0.0,9.833920566354182,22878.007905157676,101651.29199249484,101651.42525526987,22605.99013071364,90.75066984634425,83.3743171198011,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.814052488729082,287.5303965798861,215.37859736137156,100.00271610563324,0.0,-31.197626521042697,-17.949042725547518,-29.524031631530363,375.79053499244515,6.54116755208991,-28.330297240537053,-8.97812132263354,-26.19240439425032,0.0,0.0,24224.900597969365,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417405200000.0,6.0,0.0,0.0,0.5185598529231237,0.0,111.09929252237268,0.25581453155920614,0.0,359.2523406833917,22.527719364180964,0.0,0.6814046750959807,1113.301589019937,1237.5405341460528,0.0700225830078125,1142.6406338840527,0.0,0.0,230.94315998474355,1.63555516317051e-09,15.357856535516738,101657.8463628162,24979.02998862236,0.0,2437.6113836004674,0.0,9.841688657224632,22920.126711832156,101657.87881772064,101658.0118207242,22526.564308631892,91.31212619708776,82.11329102291306,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.771465429653187,287.52476604166833,215.31918223835737,100.00271081108035,0.0,-31.567629236673717,-17.914567512032367,-29.836872373367555,375.7524135452564,6.07471303444451,-28.61178088726746,-8.963066977446639,-26.459190900645584,0.0,0.0,24224.88564518133,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417405800000.0,6.0,0.0,0.0,0.5479218190321336,0.0,112.86113416587851,0.3024365128631965,0.0,359.3390954170544,21.469842609732318,0.0,0.6785712159202957,1113.491660337856,1238.6173205384548,0.0700225830078125,1141.056395872579,0.0,0.0,225.91287763618303,1.6214083411676402e-09,15.600527312493005,101663.93981927207,24951.419778975123,0.0,2438.0146464414183,0.0,9.853366789279486,22958.535324570963,101663.97199345609,101664.10384604304,22448.51332029002,91.84873007136825,80.87950580213536,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.72832165061581,287.5193336594156,215.2552916028037,100.00268736377468,0.0,-31.92421192117681,-17.881392328826117,-30.13968003918493,375.71596535737103,5.625305329316471,-28.887003788110302,-8.946195339220266,-26.719443872614054,0.0,0.0,24224.8721032295,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417406400000.0,6.0,0.0,0.0,0.5768260706887818,0.0,114.59560390465582,0.34650620538001525,0.0,359.4327978111779,20.389228682796325,0.0,0.6757419681192977,1113.9317352256035,1240.0567412713954,0.0700225830078125,1139.7924403144748,0.0,0.0,221.0382621352772,1.596856759756208e-09,15.812838054988886,101669.554908696,24930.86276121299,0.0,2438.6942392563496,0.0,9.868818754865805,22993.342076602425,101669.58659569421,101669.71645175171,22371.82165283614,92.36099106831739,79.67279377477223,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.684661720418124,287.5140959208347,215.18710118516736,100.00264667135389,0.0,-32.26740694927976,-17.84946639181359,-30.43239073625321,375.6811562862458,5.192699734968814,-29.15588220298324,-8.927603422628358,-26.973094843109124,0.0,0.0,24224.8599250819,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417407000000.0,6.0,0.0,0.0,0.6052560873411784,0.0,116.30170571809573,0.3880926118586086,0.0,359.5330998352708,19.288465196089977,0.0,0.6729187087603872,1114.612803453008,1241.8444189423788,0.0700225830078125,1138.8384079643058,0.0,0.0,216.317498409807,1.5624480378524535e-09,15.99582572307126,101674.70669621437,24917.096714060655,0.0,2439.6357503474765,0.0,9.887908346330644,23024.655301154853,101674.73770042806,101674.86475837548,22296.47379341838,92.84941878706708,78.49298725812797,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.640526207861278,287.5090493136318,215.11478671590515,100.0025896414556,0.0,-32.597246695710375,-17.818738916879585,-30.714940571843123,375.64795218933745,4.776651549664559,-29.418332391803926,-8.907388242344853,-27.220075345084204,0.0,0.0,24224.84906370655,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417407600000.0,6.0,0.0,0.0,0.6331953484374332,0.0,117.97844358558945,0.4272647350479224,0.0,359.6396534588415,18.170139762330294,0.0,0.6701032149109644,1115.5258547898973,1243.9659761489102,0.0700225830078125,1138.183939576638,0.0,0.0,211.74877138755357,1.518729794372617e-09,16.15052727680699,101679.41024695367,24909.859416242813,0.0,2440.824768017013,0.0,9.910499356021061,23052.58333145658,101679.44038365064,101679.56388643966,22222.454229184867,93.31452282674907,77.33991856950689,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.59595568174644,287.5041903255137,215.03852392547387,100.00251718171747,0.0,-32.913763535196416,-17.789159119908923,-30.987265653225396,375.6163189241026,4.376916071666728,-29.674270614490034,-8.885646813043692,-27.460316911492708,0.0,0.0,24224.83947207149,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417408200000.0,6.0,0.0,0.0,0.660627333425656,0.0,119.6248214865281,0.4640915776969035,0.0,359.7521106513988,17.036839994234278,0.0,0.6672972636384297,1116.6618790061,1246.4070354884934,0.0700225830078125,1137.8186759060377,0.0,0.0,207.33026599629784,1.4662496482329386e-09,16.277979676262945,101683.6806260403,24908.888646484153,0.0,2442.246880567173,0.0,9.936455576284121,23077.23450073592,101683.70972135503,101683.82895646954,22149.747447283717,93.75681278649515,76.21342002621324,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.550990710874764,287.49951544418695,214.9584885443304,100.00243019977711,0.0,-33.21698984246571,-17.76067621678641,-31.249302087670756,375.5862223479981,3.993248599238341,-29.92361313095922,-8.86247614939881,-27.693751075288034,0.0,0.0,24224.831103144737,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417408800000.0,6.0,0.0,0.0,0.6875355217539575,0.0,121.2398434003029,0.49864214255449724,0.0,359.8701233824512,15.89115350451894,0.0,0.6645026320101833,1118.0118658714448,1249.1532195586333,0.0700225830078125,1137.7322577070709,0.0,0.0,203.06016716382086,1.4055552183496575e-09,16.379219881505993,101687.53289860072,24913.922183509378,0.0,2443.8876763001704,0.0,9.965640799466875,23098.71714222121,101687.56078953424,101687.6750889904,22078.337934863055,94.17679826543713,75.11332394555129,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.505671864047407,287.49502115735794,214.87485630293145,100.00232960327217,0.0,-33.50695799224601,-17.73323942339686,-31.50098598244993,375.5576283184807,3.6254044306424187,-30.166276201129147,-8.837973266084152,-27.920309369423595,0.0,0.0,24224.82390989433,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417409400000.0,6.0,0.0,0.0,0.7139033928704471,0.0,122.82251330630501,0.5309854323696499,0.0,359.99334362150734,14.735667905901284,0.0,0.6617210970936259,1119.5668051557593,1252.190150956834,0.0700225830078125,1137.9143257343032,0.0,0.0,198.93665981790366,1.3371941236390152e-09,16.455284852603008,101690.98212976137,24924.697806043187,0.0,2445.73274351822,0.0,9.997918817916384,23117.13958914076,101691.00866418131,101691.11740452755,22008.210179071015,94.5749888627068,74.0394626448253,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.460039710065534,287.4907039527333,214.78780293173395,100.0022162998403,0.0,-33.783700359265126,-17.706797955625085,-31.742253444833644,375.5305026930071,3.273138864141979,-30.402176084917475,-8.812235177773653,-28.139923326852788,0.0,0.0,24224.817845288293,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417410000000.0,6.0,0.0,0.0,0.739714426223235,0.0,124.37183518392558,0.5611904498913082,0.0,360.1214233380758,13.572970811098328,0.0,0.6589544359561578,1121.3176866288718,1255.5034522806009,0.0700225830078125,1138.354520742301,0.0,0.0,194.95792888632724,1.2617139830172502e-09,16.50721154962085,101694.04338464868,24940.953292810264,0.0,2447.7676705235353,0.0,10.033153423979707,23132.610174722904,101694.06842128925,101694.1710236063,21939.348667055714,94.95189417743596,72.99166844133961,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.4141348177303,287.48656031801966,214.69750416119464,100.00209119711913,0.0,-34.047249318250856,-17.681301029355893,-31.97304058209262,375.50481132903406,2.9362071980000493,-30.631229042241863,-8.78535889914125,-28.352524480529024,0.0,0.0,24224.81286229465,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417410600000.0,6.0,0.0,0.0,0.7649521012604313,0.0,125.88681301255579,0.5893261978684177,0.0,360.2540145016651,12.405649832827075,0.0,0.656204425665179,1123.2555000606114,1259.0787461274379,0.0700225830078125,1139.04248348563,0.0,0.0,191.12215929687258,1.179662415400605e-09,16.536036932626395,101696.7317283891,24962.426422535318,0.0,2449.9780456183307,0.0,10.071208410003903,23145.237232195952,101696.75513685116,101696.85106675189,21871.737885965278,95.30802380875643,71.96977365239843,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.367997755842868,287.4825867409234,214.60413572177035,100.0019552027463,0.0,-34.29763724393097,-17.656697860474093,-32.193283501497596,375.48052008401834,2.614364730479647,-30.853351333019987,-8.757441444860888,-28.558044363405713,0.0,0.0,24224.80891388143,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417411200000.0,6.0,0.0,0.0,0.7895998974301457,0.0,127.36645077158686,0.6154616790499247,0.0,360.3907690817839,11.236292583804527,0.0,0.6534728432880902,1125.3712352208058,1262.901655094849,0.0700225830078125,1139.9678547188566,0.0,0.0,187.4275359773208,1.0915870397053184e-09,16.542797961686503,101699.06222610906,24988.854973943035,0.0,2452.3494571048204,0.0,10.111947568336026,23155.129094788237,101699.08388686003,101699.17265448962,21805.36232294783,95.64388735579996,70.97361059530607,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.321669093204402,287.47877970915107,214.5078733439179,100.00180922435942,0.0,-34.53489651103328,-17.632937664864507,-32.40291831031929,375.4575948154167,2.3073667598437932,-31.068459217169494,-8.7285798296065,-28.756414508436258,0.0,0.0,24224.80595301666,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417411800000.0,6.0,0.0,0.0,0.8136412941804886,0.0,128.80975244040988,0.6396658961847749,0.0,360.53133904794083,10.0674866767477,0.0,0.6507614658922914,1127.6558818792835,1266.9578017803397,0.0700225830078125,1141.1202751965466,0.0,0.0,183.8722438554528,9.980354748476302e-10,16.528531596868053,101701.049942935,25019.97672575812,0.0,2454.867493285218,0.0,10.15523469132314,23162.394095728076,101701.0697473089,101701.15090734481,21740.206465151496,95.95999441769837,70.0030115873668,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.27518939861605,287.4751357104093,214.4088927580941,100.00165416959616,0.0,-34.75905949428557,-17.60996965841193,-32.60188111582843,375.43600138068587,2.0149685843555085,-31.27646895460805,-8.698871068052025,-28.94756644857406,0.0,0.0,24224.803932668372,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417412400000.0,6.0,0.0,0.0,0.83705977095957,0.0,130.2157219984161,0.6620078520219155,0.0,360.67537636964437,8.901819724373606,0.0,0.6480720705451835,1130.1004298058726,1271.2328087814142,0.0700225830078125,1142.489385673266,0.0,0.0,180.45446785904963,8.995553397437817e-10,16.49427479823791,101702.70994399335,25055.529456705262,0.0,2457.5177424617386,0.0,10.200933571312301,23167.140568243794,101702.7277941908,101702.80094584276,21676.254799724393,96.25685459358345,69.05780894588489,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.228599240878975,287.4716512324047,214.30736969475578,100.0014909460942,0.0,-34.970158568415634,-17.58774305700119,-32.79010802529574,375.4157056372825,1.7369255022778143,-31.477296805253324,-8.668412174871403,-29.131431716772536,0.0,0.0,24224.802805804597,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417413000000.0,6.0,0.0,0.0,0.8598388072154992,0.0,131.5833634249966,0.6825565493102912,0.0,360.8225330164032,7.741879339399242,0.0,0.6454064343141662,1132.6958687704018,1275.712298695577,0.0700225830078125,1144.0648269035808,0.0,0.0,177.17239291589235,7.966942533100106e-10,16.44106452586294,101704.05729441058,25095.25094550916,0.0,2460.285792936596,0.0,10.248908000650566,23169.47684556372,101704.0731034988,101704.13789050872,21613.49181381465,96.53497748258702,68.13783498816461,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.181939188794342,287.4683227628437,214.20347988435972,100.00132046149109,0.0,-35.168226108151245,-17.566207076517088,-32.967535145991945,375.3966734426635,1.4729928118737294,-31.670859029022967,-8.637300164738575,-29.30794184598508,0.0,0.0,24224.802525393352,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417413600000.0,6.0,0.0,0.0,0.8819618823963873,0.0,132.91168069954261,0.7013809907988489,0.0,360.9724609577259,6.590253134541619,0.0,0.6427663342666405,1135.433188542699,1280.3818941203317,0.0700225830078125,1145.8362396420569,0.0,0.0,174.024203953762,6.899998344625589e-10,16.369937739810016,101705.10705931309,25138.8789708945,0.0,2463.157233012003,0.0,10.299021771684997,23169.51126091617,101705.1207512259,101705.17686186804,21551.9019945704,96.79487268384086,67.24292203151026,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.13524981116331,287.4651467894328,214.09739905736276,100.00114362342453,0.0,-35.35329448822021,-17.545310932844433,-33.13409858518778,375.37887065428544,1.2229258114062775,-31.85707188583465,-8.605632052327477,-29.477028369165108,0.0,0.0,24224.80304440267,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417414200000.0,6.0,0.0,0.0,0.9034124759503435,0.0,134.19967780144535,0.718550179236535,0.0,361.1248121631211,5.449528722517753,0.0,0.6401535474700063,1138.303378892593,1285.2272176531844,0.0700225830078125,1147.7932646432607,0.0,0.0,171.0080859004395,5.800197021176669e-10,16.281931400145996,101705.87430382734,25186.151311585996,0.0,2466.1176509901748,0.0,10.351138676762648,23167.352147529473,101705.88581336515,101705.93298044593,21491.469829139754,97.03704979647674,66.37290239322608,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.08857167678703,287.4621197998786,213.9893029442217,100.00096133953211,0.0,-35.525396083350316,-17.52500384186805,-33.289734450153965,375.36226312960514,0.9864797991384795,-32.03585163560602,-8.573504852312048,-29.63862281926603,0.0,0.0,24224.804315800586,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417414800000.0,6.0,0.0,0.0,0.924174067325478,0.0,135.44635871009592,0.7341331173722949,0.0,361.2792386020973,4.322293716044651,0.0,0.6375698509916642,1141.2974295899114,1290.2338918916387,0.0700225830078125,1149.9255426617576,0.0,0.0,168.12222368370595,4.673014751915749e-10,16.17808246693776,101706.37409307976,25236.805746308328,0.0,2469.1526351733264,0.0,10.40512250823058,23163.10783863194,101706.38336590961,101706.42136676775,21432.17980467084,97.26201841962649,65.5276083906164,0.0,0.0,0.0,0.0,1.5900002836133353e-05,18.041945354466666,287.45923828188774,213.8793672753934,100.00077451745152,0.0,-35.68456326826935,-17.50523501947273,-33.43437884816123,375.3468167260794,0.763410073333354,-32.20711453825476,-8.541015579366231,-29.792656729241234,0.0,0.0,24224.80629255512,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417415400000.0,6.0,0.0,0.0,0.944230135969901,0.0,136.6507274048855,0.7481988079550759,0.0,361.4353922441631,3.2111357278393093,0.0,0.6350170218990143,1144.406330404483,1295.3875394331988,0.0700225830078125,1152.2227144521141,0.0,0.0,165.3648022313423,3.523927726005231e-10,16.059427900252178,101706.6214921968,25290.5800537862,0.0,2472.24777386367,0.0,10.460837058435853,23156.8866674519,101706.62848485228,101706.6571413588,21374.016408311785,97.47028815242189,64.70687234098544,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.99541141300338,287.4564987231666,213.76776778133464,100.00058406482039,0.0,-35.83082841770511,-17.4859536815433,-33.5679678864803,375.3324973011649,0.5534719322539186,-32.37077685369852,-8.508261248163958,-29.939061632044144,0.0,0.0,24224.808927634298,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417416000000.0,6.0,0.0,0.0,0.9635641613317222,0.0,137.81178786520522,0.7608162537338223,0.0,361.5929250588272,2.1186423706187476,0.0,0.6324968372594572,1147.6210711061362,1300.6737828753699,0.0700225830078125,1154.6744207688957,0.0,0.0,162.73400647112967,2.3584121326074897e-10,15.927004660156113,101706.6315663049,25347.21201274431,0.0,2475.3886553634206,0.0,10.518146119725523,23148.796967217688,101706.63624618622,101706.65542474431,21316.96412721071,97.66236859399476,63.910526561637504,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.94901042119833,287.4538976114219,213.6546801925022,100.00039088927632,0.0,-35.964223906385385,-17.467109043964573,-33.69043767238191,375.3192707123183,0.356420674163203,-32.52675484185497,-8.475338873379172,-30.077769060628153,0.0,0.0,24224.812174006154,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417416600000.0,6.0,0.0,0.0,0.982159622859052,0.0,138.92854407044635,0.7720544574574815,0.0,361.75148901559805,1.0474012570999776,0.0,0.6300110741403931,1150.932641464699,1306.0782448156565,0.0700225830078125,1157.2703023666695,0.0,0.0,160.22802133084895,1.1819441608849555e-10,15.781849706716425,101706.41938053048,25406.43940190734,0.0,2478.560867974793,0.0,10.576913484446647,23138.94707115761,101706.42172590444,101706.43133744961,21261.007448515742,97.83876934347686,63.138403369876876,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.902782947852682,287.45143143435996,213.54028023935297,100.00019589845698,0.0,-36.08478210903797,-17.448650322621344,-33.80172431313677,375.3071028169966,0.1720115973242229,-32.67496476264176,-8.442345469685812,-30.208710547946676,0.0,0.0,24224.81598463871,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417417200000.0,6.0,0.0,0.0,1.0,0.0,140.0,0.781982421875,0.0,361.9107360839844,0.0,0.0,0.6275615096092224,1154.33203125,1311.5865478515625,0.0700225830078125,1160.0,0.0,0.0,157.84503173828125,0.0,15.625,101706.0,25468.0,0.0,2481.75,0.0,10.637002944946287,23127.4453125,101706.0,101706.0,21206.130859375,98.0,62.39033508300781,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.856769561767578,287.4490966796875,213.42474365234372,100.0,0.0,-36.19253540039063,-17.430526733398438,-33.901763916015625,375.29595947265625,0.0,-32.815322875976555,-8.409378051757812,-30.331817626953125,0.0,0.0,24224.8203125,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417417800000.0,6.0,0.0,0.0,1.0170687722026763,0.0,141.02515963325735,0.7906691497353229,0.0,362.07031823349473,-1.020973787964177,0.0,0.6251499207333455,1157.8102302318673,1317.1843145805929,0.0700225830078125,1162.8531544234543,0.0,0.0,155.58322262120757,-1.1819441608849387e-10,15.457492500073696,101705.38848983988,25531.631585746978,0.0,2484.9416397412565,0.0,10.6982782935715,23114.400024473176,101705.38614446594,101705.37653292075,21152.318846936614,98.14657016269598,61.6661540183346,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.81101083174419,287.44688983511105,213.30824616193127,99.99980410154302,0.0,-36.28751615517119,-17.41268749218066,-33.990492588289186,375.28580653675414,-0.1598588195464457,-32.94774544177702,-8.376533634269117,-30.447021830600892,0.0,0.0,24224.825110558053,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417418400000.0,6.0,0.0,0.0,1.0333494189151915,0.0,142.0030269496096,0.7981836437873966,0.0,362.2298874336376,-2.0129324940755433,0.0,0.6227780845801626,1161.3582281801293,1322.857167600252,0.0700225830078125,1165.8194063915978,0.0,0.0,153.44077890740888,-2.3584121326074763e-10,15.280364167004384,101704.59991517659,25597.071937872977,0.0,2488.1213755007766,0.0,10.760603322669342,23099.919540305462,101704.59523529527,101704.57605673718,21099.555898348703,98.27898943069661,60.96569249316151,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.76554732658368,287.444807388337,213.19096349857242,99.99960911072368,0.0,-36.36975674810742,-17.395081814852826,-34.06784643722819,375.27660986674704,-0.30780956305209284,-33.072148719960815,-8.343909231893662,-30.55425469184339,0.0,0.0,24224.830331780886,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417419000000.0,6.0,0.0,0.0,1.0488254195856546,0.0,142.93260592844786,0.8045949067801674,0.0,362.38909565392174,-2.9732885056170906,0.0,0.6204477782170743,1164.967014864614,1328.5907295080447,0.0700225830078125,1168.8883966589972,0.0,0.0,151.41588552466624,-3.5239277260052106e-10,15.094651960858934,101703.64934113654,25664.05883510269,0.0,2491.274795580775,0.0,10.823841824586875,23084.11219322518,101703.64234848107,101703.61369197455,21047.826500759395,98.39776740313364,60.28878282479282,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.720419615087202,287.4428458270721,213.07307139272402,99.99941593517963,0.0,-36.43928955392712,-17.377658917299744,-34.13376157010336,375.2683353200916,-0.44409693225392033,-33.18844897044561,-8.311601859305389,-30.65344774363403,0.0,0.0,24224.83592913654,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417419600000.0,6.0,0.0,0.0,1.0634802536621761,0.0,143.81290054916337,0.8099719414625812,0.0,362.5475948638557,-3.8994542098718097,0.0,0.6181607787114809,1168.6275800551502,1334.3706229014751,0.0700225830078125,1172.049765980218,0.0,0.0,149.50672740076067,-4.673014751915742e-10,14.901392841704212,101702.55183284616,25732.330056160805,0.0,2494.3874882834643,0.0,10.887857591671157,23067.086316460653,101702.54256001633,101702.50455915816,20997.115141316815,98.50341367913896,59.63525733053281,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.675668266055915,287.4410016390228,212.95474557484283,99.99922548254847,0.0,-36.49614694735807,-17.36036801540622,-34.18817409418541,375.2609487542447,-0.5689656288889077,-33.29656245314906,-8.279708531178233,-30.744532518926203,0.0,0.0,24224.841855593033,0.0,0.0
